Age,Workclass,Fnlwgt,EducationNum,MaritalStatus,Occupation,Relationship,Race,Sex,Capital_gain,Capital_loss,HoursPerWeek,NativeCountry
44,Private,379919,12,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,60,United-States
32,Local-gov,177794,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States
30,Private,430283,9,Married-civ-spouse,Adm-clerical,Wife,White,0,7298,0,40,United-States
47,Private,213140,11,Married-civ-spouse,Craft-repair,Husband,White,1,7688,0,40,United-States
35,State-gov,154410,10,Never-married,Farming-fishing,Own-child,White,1,0,0,40,United-States
25,Private,168943,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,30,United-States
20,Private,406641,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,30,United-States
59,Private,277034,9,Divorced,Tech-support,Unmarried,White,1,0,0,60,United-States
66,Self-emp-not-inc,104576,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,8,United-States
37,State-gov,48211,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,35,United-States
33,Private,309630,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States
56,State-gov,54260,16,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,2885,0,40,China
30,Private,212237,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1740,45,United-States
20,Local-gov,308654,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,0,0,0,20,United-States
47,Local-gov,102628,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States
31,Private,651396,9,Never-married,Sales,Own-child,White,0,0,1594,30,United-States
29,Private,113870,2,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,
58,Self-emp-not-inc,318106,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
17,Private,146268,6,Never-married,Other-service,Own-child,White,0,0,0,10,United-States
33,Private,217235,9,Married-civ-spouse,Sales,Husband,White,1,0,0,20,United-States
44,Self-emp-inc,78374,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,0,0,0,40,United-States
58,Local-gov,54947,10,Never-married,Prof-specialty,Not-in-family,White,0,0,0,55,United-States
61,Private,178312,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,42,United-States
42,Local-gov,351161,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States
29,Private,134566,14,Married-civ-spouse,Sales,Husband,White,1,0,0,20,United-States
32,Federal-gov,125856,9,Divorced,Craft-repair,Unmarried,White,1,0,0,40,United-States
34,State-gov,61431,8,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,40,United-States
59,Private,296253,9,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,United-States
35,Private,207676,10,Never-married,Handlers-cleaners,Own-child,Black,1,0,0,40,United-States
19,,440417,10,Never-married,,Own-child,White,0,0,0,15,United-States
38,Private,31848,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
40,Self-emp-not-inc,165815,10,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States
29,Private,82393,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,1,0,0,40,Germany
41,Private,225193,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
28,Private,82531,10,Never-married,Other-service,Not-in-family,Black,1,0,0,40,United-States
64,Private,114994,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,20,United-States
26,Private,224361,9,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,United-States
57,Self-emp-not-inc,138285,12,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,Iran
37,Private,223433,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
63,,247986,15,Married-civ-spouse,,Husband,White,1,0,0,30,United-States
54,Self-emp-not-inc,52634,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
18,,79990,7,Never-married,,Own-child,White,1,0,0,35,United-States
38,Private,238397,13,Divorced,Priv-house-serv,Unmarried,White,0,0,0,24,United-States
47,Private,151267,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,0,15024,0,40,United-States
38,Private,103751,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
24,Private,23438,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
29,Private,181280,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States
32,Private,231263,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,50,United-States
40,Private,242619,13,Never-married,Prof-specialty,Not-in-family,White,1,4650,0,40,United-States
38,Private,127865,14,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,United-States
44,Private,147265,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
29,Local-gov,280344,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States
30,Private,66278,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
39,Self-emp-not-inc,106347,10,Divorced,Sales,Unmarried,White,1,0,0,47,United-States
34,Private,113543,14,Never-married,Exec-managerial,Own-child,White,1,0,0,40,United-States
33,Private,118710,11,Divorced,Adm-clerical,Not-in-family,White,1,0,0,40,United-States
26,Private,125680,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,0,16,Japan
43,Private,34007,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
49,Local-gov,170846,14,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,United-States
45,Private,189802,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
30,Local-gov,289442,9,Never-married,Protective-serv,Not-in-family,White,1,0,0,40,United-States
33,Federal-gov,129707,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,50,United-States
48,Private,149210,13,Divorced,Sales,Not-in-family,Black,1,0,0,40,United-States
33,Private,392812,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,United-States
19,Private,96483,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,0,0,0,40,United-States
23,Private,176262,11,Never-married,Adm-clerical,Other-relative,White,0,0,0,36,United-States
17,Private,198830,7,Never-married,Adm-clerical,Other-relative,White,0,0,0,10,United-States
34,Private,399386,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,53,United-States
29,State-gov,271012,6,Never-married,Other-service,Own-child,Black,0,0,0,40,United-States
33,Private,203488,10,Never-married,Exec-managerial,Own-child,White,1,0,0,45,United-States
22,Private,222993,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States
20,Self-emp-not-inc,132320,9,Never-married,Transport-moving,Own-child,White,1,0,0,45,United-States
31,Private,145377,13,Married-civ-spouse,Sales,Husband,White,1,0,0,60,United-States
58,Private,224854,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
51,Private,138251,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,60,United-States
36,Private,531055,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1902,48,United-States
31,Private,227325,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
56,Local-gov,160829,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,46,United-States
21,Private,109869,9,Never-married,Craft-repair,Own-child,White,1,0,0,30,United-States
31,Private,91666,9,Never-married,Exec-managerial,Own-child,White,1,0,0,60,United-States
42,Local-gov,281315,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,United-States
77,,185426,9,Married-civ-spouse,,Husband,White,1,0,0,15,United-States
31,Private,194055,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,United-States
49,Local-gov,79019,14,Widowed,Prof-specialty,Unmarried,White,0,0,0,16,United-States
31,Local-gov,194141,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,48,United-States
27,Private,472070,11,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,United-States
37,Local-gov,196529,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,45,United-States
19,Private,231688,10,Never-married,Machine-op-inspct,Own-child,White,1,0,0,20,United-States
17,Private,194612,7,Never-married,Other-service,Own-child,White,1,0,0,25,United-States
35,Private,239755,13,Never-married,Other-service,Not-in-family,White,1,0,0,38,United-States
40,Private,199900,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1848,55,United-States
42,Local-gov,138077,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,38,United-States
51,Private,128272,5,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,45,United-States
21,Private,164019,10,Never-married,Farming-fishing,Own-child,Black,1,0,0,10,United-States
21,Private,50341,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,38,United-States
57,Self-emp-inc,258883,9,Married-civ-spouse,Transport-moving,Husband,White,1,5178,0,60,Hungary
35,Self-emp-not-inc,202027,14,Married-civ-spouse,Exec-managerial,Husband,White,1,7688,0,55,United-States
19,Private,208513,9,Never-married,Craft-repair,Other-relative,White,1,0,0,40,United-States
35,State-gov,225385,9,Divorced,Prof-specialty,Unmarried,White,0,0,0,40,United-States
19,,117201,9,Never-married,,Own-child,White,1,0,0,30,United-States
39,Private,255503,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,United-States
28,Private,115677,12,Never-married,Adm-clerical,Own-child,White,1,0,0,32,United-States
33,Private,101345,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,42,Canada
27,Private,213842,13,Never-married,Adm-clerical,Own-child,White,1,0,0,38,United-States
26,Private,203492,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States
30,Private,216811,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States
28,Federal-gov,281860,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States
36,Self-emp-not-inc,136028,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,30,United-States
42,,257780,7,Married-civ-spouse,,Husband,White,1,0,0,15,United-States
40,Private,182302,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,40,United-States
19,Private,41400,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,30,United-States
28,Private,277746,6,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States
27,Private,704108,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,United-States
33,Private,149184,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1977,50,United-States
60,,251572,9,Widowed,,Not-in-family,White,1,0,0,35,Poland
53,Self-emp-inc,290640,10,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States
22,Private,379778,9,Never-married,Other-service,Not-in-family,White,1,0,0,40,United-States
50,State-gov,307392,14,Divorced,Prof-specialty,Unmarried,White,0,0,0,40,United-States
44,Private,124924,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,Mexico
23,Private,237044,9,Never-married,Other-service,Own-child,Black,1,0,0,12,United-States
50,Private,202044,13,Divorced,Prof-specialty,Unmarried,White,0,0,0,45,United-States
57,Private,316000,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
33,Private,279524,9,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States
57,Self-emp-not-inc,35561,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,60,United-States
29,Private,133937,16,Never-married,Prof-specialty,Own-child,White,1,0,0,40,United-States
22,Private,370548,11,Never-married,Craft-repair,Not-in-family,White,1,0,0,30,United-States
60,Self-emp-not-inc,205246,9,Never-married,Exec-managerial,Not-in-family,Black,1,0,2559,50,United-States
47,Private,181652,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
28,Private,266070,10,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States
54,Private,146551,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,54,United-States
45,Private,214627,16,Widowed,Prof-specialty,Unmarried,White,1,15020,0,40,Iran
40,State-gov,269733,11,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
37,Private,117381,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,80,United-States
19,Private,369463,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States
24,Private,223367,7,Never-married,Craft-repair,Unmarried,White,1,0,0,40,United-States
20,Private,197752,10,Never-married,Adm-clerical,Own-child,White,1,0,0,16,United-States
32,Private,142675,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
37,Private,206888,9,Never-married,Exec-managerial,Not-in-family,White,0,0,0,50,United-States
30,Self-emp-not-inc,261943,7,Married-spouse-absent,Craft-repair,Not-in-family,White,1,0,0,30,Honduras
24,Private,142022,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,50,United-States
66,Federal-gov,38621,11,Widowed,Other-service,Unmarried,Black,0,3273,0,40,United-States
39,Private,153976,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,United-States
26,Local-gov,30793,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,55,United-States
43,Self-emp-not-inc,271665,9,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States
44,Private,157236,10,Married-spouse-absent,Handlers-cleaners,Unmarried,White,1,0,0,40,Poland
23,Private,272185,11,Never-married,Craft-repair,Own-child,White,1,0,0,33,United-States
48,Private,118158,12,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,44,United-States
59,Local-gov,102442,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,45,United-States
28,Private,50814,9,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States
18,,252046,9,Never-married,,Own-child,White,0,0,0,30,United-States
54,Federal-gov,175083,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,20,United-States
47,Private,145269,7,Divorced,Craft-repair,Not-in-family,White,0,0,0,45,United-States
20,Private,41356,10,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States
33,Private,212918,10,Never-married,Tech-support,Not-in-family,White,1,0,0,70,United-States
48,Private,235108,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States
28,Private,134566,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States
43,Private,173728,13,Separated,Prof-specialty,Unmarried,White,0,0,0,40,United-States
43,Private,185129,13,Divorced,Tech-support,Own-child,White,1,0,0,40,United-States
32,Private,211028,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
53,Local-gov,124094,9,Married-civ-spouse,Craft-repair,Husband,White,1,5013,0,35,United-States
47,Federal-gov,31339,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States
63,Private,109517,10,Widowed,Adm-clerical,Unmarried,White,0,0,0,43,United-States
41,Private,126622,7,Divorced,Handlers-cleaners,Unmarried,White,0,0,0,40,United-States
35,Private,204621,12,Divorced,Other-service,Own-child,White,0,0,0,40,United-States
44,Private,196545,13,Married-civ-spouse,Craft-repair,Husband,White,1,7298,0,40,United-States
57,Self-emp-not-inc,181031,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,60,United-States
38,Self-emp-not-inc,127961,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,45,United-States
38,Private,216845,9,Never-married,Sales,Unmarried,White,1,0,0,42,United-States
27,Private,168470,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,United-States
37,Self-emp-not-inc,180477,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,47,United-States
42,Private,118494,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,44,United-States
29,Private,161097,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,United-States
38,Private,39606,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,United-States
36,Local-gov,51424,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States
30,Local-gov,154935,12,Never-married,Protective-serv,Not-in-family,Black,1,0,0,40,United-States
43,Local-gov,209899,14,Never-married,Tech-support,Not-in-family,Black,0,8614,0,47,United-States
54,Self-emp-not-inc,179704,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States
33,Private,392812,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States
41,Private,223763,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States
47,Private,33865,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,48,United-States
20,Private,216563,10,Never-married,Other-service,Own-child,White,0,0,0,20,United-States
30,Private,197558,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States
39,Private,225544,14,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,Poland
48,Private,39530,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
17,,228373,6,Never-married,,Own-child,White,1,0,0,30,United-States
44,Private,340885,13,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,1977,40,United-States
41,Federal-gov,19914,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,0,0,40,Philippines
32,Private,42596,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,48,United-States
65,Local-gov,153890,8,Widowed,Exec-managerial,Not-in-family,White,1,2009,0,44,United-States
43,Self-emp-not-inc,154785,13,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,0,0,0,80,Thailand
27,Private,249315,9,Married-civ-spouse,Sales,Husband,White,1,0,0,60,United-States
66,,260111,10,Married-civ-spouse,,Husband,White,1,0,0,40,United-States
24,Private,234640,9,Married-spouse-absent,Sales,Own-child,White,0,0,0,36,United-States
34,Private,226443,9,Divorced,Adm-clerical,Own-child,White,1,0,0,40,United-States
49,Self-emp-not-inc,121238,10,Never-married,Craft-repair,Unmarried,White,1,0,0,40,United-States
66,Private,269665,9,Widowed,Exec-managerial,Not-in-family,White,0,0,0,25,United-States
