,income
4805,1
30658,0
12264,0
26701,0
31200,1
32489,0
10429,1
9157,0
23910,0
24455,0
15158,0
4494,0
2632,0
14291,0
30779,0
25295,0
25022,1
7834,1
20781,0
14274,0
145,0
22866,0
2033,0
24966,0
1165,0
11696,0
2050,0
20153,0
10819,0
12680,1
20828,0
3430,1
24589,0
30549,1
7071,1
4361,0
10619,0
25853,0
18162,0
19904,1
271,0
12988,0
32524,0
8438,0
29009,1
29169,1
18423,0
29650,0
12320,1
32188,0
9007,0
32031,0
3810,0
13924,1
15781,0
29990,0
30914,0
9999,0
29451,0
4346,0
27054,0
545,0
19634,0
25329,0
8504,0
11717,1
15235,0
9326,0
13742,0
32430,0
28706,1
15526,0
27362,0
7566,0
17311,0
15323,0
31147,0
11783,0
6642,0
28554,0
24093,0
8232,0
12655,1
23525,0
20671,0
2983,0
29887,0
16520,0
13414,1
24379,1
2667,0
23537,0
19616,0
9377,0
24092,0
21787,0
614,0
19954,0
17857,0
4497,0
19435,0
25525,0
18812,1
21479,0
3294,0
6739,0
1500,1
29419,0
9020,0
17912,0
31146,0
15028,0
11125,0
4232,1
24085,0
8822,0
4430,0
12049,1
16780,0
28941,0
32339,0
23523,1
22310,0
12186,1
8594,1
4806,1
29732,0
30876,0
27952,0
24637,0
13854,0
24443,0
25079,1
20386,1
28236,0
11922,0
21782,0
29805,0
23008,1
15902,0
5321,0
32304,0
7121,0
2421,0
22000,1
1750,0
11347,0
19101,0
12258,1
32107,0
338,0
24806,0
11859,0
1341,0
31835,0
24381,1
30213,0
28488,0
3640,0
16719,1
21531,0
3004,0
6962,1
4090,0
16320,1
27708,0
26228,0
18715,1
23066,0
23408,0
20590,0
19942,0
9653,0
8365,0
20596,0
31467,0
28162,0
12422,0
24369,0
13355,0
30946,0
22584,0
18030,0
9132,0
60,0
1240,1
22156,1
5138,0
2343,0
15053,0
2120,0
1524,0
7619,0
153,0
14541,0
481,0
6124,1
12656,0
24073,0
23500,0
12116,0
15856,0
1762,0
15832,1
15513,1
8944,0
7717,0
26378,0
21803,0
23878,1
22611,1
29097,0
4853,0
2711,0
23165,0
20543,1
28788,1
17724,0
31625,0
11049,0
24777,0
25727,0
6821,0
24078,0
26651,0
21810,0
20243,1
24739,0
20517,0
13086,0
21886,0
11558,0
21181,1
19259,0
28370,0
17777,0
5943,1
3067,0
31050,1
30292,0
3629,0
31703,1
29394,0
24042,0
3028,0
2969,0
11668,0
26300,1
27546,0
8648,0
15162,0
22535,0
31128,1
25200,0
4263,0
29423,0
17035,0
15652,0
7994,0
18465,0
28647,0
16731,0
8043,0
15994,0
1622,0
12879,1
30094,0
23540,0
22192,0
7186,0
31494,0
24631,1
5477,0
26682,0
28518,0
26768,0
23380,1
16464,0
8998,0
32447,0
27250,0
11375,0
26669,0
8635,0
23208,0
18442,0
18934,0
17692,1
22273,0
23767,0
28023,0
1304,0
8430,0
4033,0
2599,1
12812,0
2573,0
27873,0
3186,0
28548,0
19161,0
4831,0
20616,0
16092,1
24572,0
2106,1
19072,1
15523,0
27354,0
12884,0
29996,1
17778,1
32045,0
31752,1
30833,1
22384,1
7085,1
29769,1
13197,1
30450,0
1279,0
13226,0
804,0
14601,1
17946,0
20884,1
11385,0
4566,1
29399,0
32039,0
15364,0
4841,0
19987,0
22433,0
23251,0
10115,0
8707,0
20570,0
17699,0
13864,1
9108,1
3452,0
20088,1
20635,0
27749,0
2198,1
16038,0
25365,0
4425,0
6152,0
14294,1
17334,0
822,0
15076,0
21399,0
23011,1
28873,0
8358,0
22015,0
20940,0
12179,1
18931,0
15155,0
32165,0
9506,1
21602,1
31789,0
30967,0
13580,0
3054,0
20068,0
24175,0
7220,0
6724,0
3300,0
19703,0
23620,0
8521,0
16386,0
30483,0
10685,0
30699,0
14300,0
22351,0
11001,0
12604,1
17223,0
11274,0
32227,0
19855,0
29894,0
26416,0
7645,1
16444,0
14427,1
28659,0
19844,0
22704,1
10096,0
1481,1
4873,1
13092,1
16008,0
8040,1
12346,0
19728,0
22414,1
21320,1
25537,0
5799,0
11488,0
26754,0
5234,0
21477,0
6647,0
28885,0
27650,0
15540,0
5492,0
768,0
18456,0
23585,1
28088,1
7313,0
24876,0
32461,0
20917,0
27969,0
26925,0
2717,0
2079,0
27982,0
25313,1
951,1
24457,0
2482,0
26855,0
9184,1
27805,1
1759,0
9987,0
20815,0
23103,1
30076,1
9919,0
21577,0
24932,0
20094,0
4243,0
17079,1
19825,0
13400,0
4945,0
17357,0
27713,0
5590,0
16247,0
10398,0
19106,0
4757,0
29695,0
28753,0
4380,1
22719,0
13477,0
22373,0
19965,0
13001,0
5301,1
1990,0
12316,0
12955,0
17596,0
13495,0
29455,0
4972,1
32119,1
13231,0
6785,1
3600,0
22889,0
25008,0
32521,0
27874,0
8072,0
8579,0
7975,1
10317,1
1625,1
16926,0
25165,0
7972,0
13229,1
4212,0
6458,0
19900,1
24792,0
9527,0
23511,1
11698,0
2708,0
30627,0
21425,0
6516,0
4662,0
20414,0
1854,0
3072,0
19265,0
19423,0
25796,1
14760,1
1645,1
3417,0
3476,0
31845,1
11056,0
1792,0
13723,0
15120,0
3797,0
3368,1
11562,1
28126,1
7198,0
31998,1
21504,1
22422,0
11645,0
8797,0
27649,0
31439,0
126,0
5961,0
20269,0
27528,0
13640,0
15349,1
4451,0
7149,0
19924,0
27323,0
827,0
26231,0
24189,0
31978,1
17375,0
11476,0
27598,0
7785,1
10383,0
31893,0
2443,0
24953,0
10544,0
16735,0
814,0
22565,0
13003,0
11400,0
31080,1
32206,0
14158,0
27918,0
12302,0
5781,0
2116,0
26427,1
793,0
10150,1
6900,1
2674,0
16484,1
15776,0
20618,0
3756,0
2891,0
18764,0
14387,0
27821,1
20112,0
3228,0
30755,0
7865,0
6361,0
30593,0
31288,1
29507,0
23725,1
22426,0
27446,0
13434,1
11107,1
18256,0
13951,1
4612,1
26450,0
19038,0
2243,1
5375,0
2336,0
17341,0
11263,0
1120,0
10792,1
18596,0
419,0
922,0
9449,1
25068,0
26628,0
5410,0
5790,0
22138,0
15380,0
24066,0
21963,0
24534,1
17593,0
27219,0
22161,0
8391,0
1970,0
11305,0
4018,1
26744,0
3687,0
29513,0
18388,0
20426,0
12794,0
11249,0
1248,0
2192,0
19105,1
9187,1
18582,0
4670,1
21537,0
5986,0
6567,0
7806,1
11958,0
6945,0
28190,0
29308,0
9513,0
26456,0
10538,0
27042,0
18527,1
17456,0
14065,0
16990,0
20620,0
27214,1
7579,1
77,0
23945,0
19291,1
30745,0
15530,0
21213,1
25906,1
23340,0
30544,0
22812,1
25843,0
9066,1
28444,0
8009,0
21863,0
5953,0
28237,0
11160,0
3391,0
5417,0
18953,0
26162,0
8164,0
19028,1
5258,0
3530,1
8569,0
1908,0
29025,0
31392,0
235,0
12223,0
31059,0
17995,0
7986,0
9313,0
28271,0
3490,0
26631,0
14236,1
27551,0
18385,1
19217,0
31429,0
10571,0
30329,1
1342,0
8514,0
1619,0
28307,0
5289,0
18451,0
7043,1
2219,0
9868,1
22436,0
16650,0
31557,0
26632,1
12981,0
25492,0
20137,1
14599,1
18417,0
6990,0
20627,0
1917,0
1828,0
9768,0
12611,0
12945,1
6235,0
31504,0
29251,1
6285,0
4208,1
12823,0
16614,0
25314,0
26403,0
9336,0
30126,0
6471,0
30361,0
31636,0
13751,0
15391,0
13708,0
10957,0
846,0
20682,0
5562,0
13239,0
14314,1
18944,0
13922,1
27521,0
117,1
8839,0
22363,0
24594,0
28765,0
14048,1
8661,0
23888,0
16395,0
5344,0
9113,1
10790,1
4324,0
17454,1
2590,0
24833,0
13050,0
25751,1
27463,0
20128,0
13923,0
10592,0
19910,0
23385,0
11616,1
27156,1
6769,1
5624,1
1605,0
18124,0
26917,0
27302,0
31516,1
25904,1
28041,0
3812,1
14282,1
17267,0
10557,1
10170,0
28107,1
1761,0
15685,0
21796,1
19132,0
30234,1
31979,0
2472,1
15919,0
6740,0
23290,1
15734,0
12203,0
7945,0
12914,0
14374,0
26085,1
20599,1
6373,1
26751,0
25760,1
26749,0
16622,1
8260,0
7563,0
9798,1
6170,1
11478,0
3596,0
6290,0
4632,1
15153,1
16515,0
24040,0
6231,0
29947,0
17687,0
18367,0
31736,0
31674,1
10270,0
12776,0
5752,0
8154,0
13508,0
3086,0
1906,0
6884,0
32534,0
7675,0
19738,0
8174,1
31648,1
5872,0
22905,1
19190,0
17309,0
18037,0
5124,0
5128,0
29575,0
13628,0
15039,0
4621,0
6811,0
16754,0
15751,0
11482,0
2125,0
8152,1
28718,1
29166,0
8719,0
13017,0
55,1
17028,1
302,1
27359,0
22207,0
17667,0
14183,0
29317,0
26648,0
13573,0
29742,0
4432,0
20037,0
20536,0
19271,0
12398,0
22892,0
29772,1
10481,0
10456,0
5242,0
22589,0
10491,0
23336,0
23639,0
16288,0
14129,0
26346,1
29794,0
10163,0
18986,0
27710,1
18786,0
16913,0
6378,1
6983,0
13721,0
23076,0
3900,1
31985,0
12895,1
21981,0
21519,0
24355,0
23969,0
11317,0
23176,0
28751,0
10164,0
17062,0
4188,0
666,0
3266,0
18278,0
27859,1
8474,0
9914,0
27540,0
12651,0
25490,0
24086,0
22429,0
11641,0
6092,0
6240,0
15189,0
7352,0
24229,1
17151,0
6256,1
18297,1
12238,0
12019,0
28733,0
3818,0
6271,0
4300,0
5571,0
14393,0
7943,0
27186,0
4164,1
27624,0
22369,1
19972,0
19225,1
21844,0
19865,0
22726,0
16527,1
7045,0
4893,0
18572,0
10323,0
24129,0
19570,0
4854,0
4637,0
21510,1
9553,0
24047,0
20654,0
28940,1
17722,0
10212,1
29138,1
27075,1
23401,0
25950,0
6943,0
8019,0
22640,1
9524,0
6951,0
6883,0
13055,0
15787,1
26743,0
20923,1
26715,1
4673,0
12177,0
6998,0
1252,0
11473,0
15260,0
19767,0
19207,0
21112,0
22943,1
10043,0
4858,1
24300,1
27630,0
8582,0
8429,0
17468,0
10179,1
4363,0
28557,1
17161,0
10360,0
29129,0
25264,0
16639,0
14494,1
26166,0
7241,0
14435,0
3419,0
26674,0
10018,0
31927,0
4977,0
4544,0
21961,0
24338,0
17107,0
21173,0
12342,0
2048,1
5999,0
22999,0
23644,0
15450,1
13461,0
20571,0
4809,0
10919,1
3636,0
23539,0
23589,1
17851,0
15112,0
5991,0
9863,0
27349,0
18391,0
12767,0
29210,0
15164,0
8177,1
404,0
384,0
8704,0
7268,1
10347,1
18024,0
20393,1
13777,1
21177,1
6940,0
6972,0
20318,0
29933,0
4158,0
23848,0
29545,0
30495,0
31765,0
13555,1
8417,0
2193,0
27729,0
29065,0
26417,0
1015,0
5126,0
29569,0
23817,0
23808,0
25388,0
19264,1
9,1
31191,0
10139,0
18229,0
4804,0
16645,0
23425,0
5715,0
12681,0
19717,0
24113,1
1581,0
27549,0
17315,1
31493,0
2779,0
27101,0
24290,0
22531,0
13221,0
5322,0
7314,0
23501,1
14842,0
6044,0
20168,0
4835,0
28731,0
4965,0
27372,0
539,0
7485,1
19138,0
3719,0
31826,1
23218,0
13664,0
9340,0
29724,1
20861,0
667,1
23974,0
27612,0
24948,0
21457,0
11026,1
10978,1
1353,0
13328,0
7116,0
24519,0
8664,0
19096,0
3330,0
8055,1
11833,0
9591,0
19977,0
31681,1
29859,0
5647,0
19769,0
17647,0
6192,1
15767,1
11708,0
13848,0
30375,1
25841,1
30392,0
21743,0
11006,0
28894,0
27877,0
27526,0
20568,1
29865,1
4911,0
1852,0
22715,0
31413,0
12976,0
32522,0
2105,0
16523,1
13433,0
5030,0
17319,0
823,0
23975,1
28033,0
1531,1
1214,0
504,0
28881,1
14688,0
10191,0
6532,0
19465,0
10153,0
9579,0
25485,0
13121,1
25046,0
23018,1
30376,0
25672,0
3709,0
31904,0
21242,0
4748,0
20661,1
11718,1
15491,0
28729,1
28195,0
32366,0
25304,0
20579,1
26807,0
5303,0
19316,0
6590,1
1810,0
19879,0
23818,0
3141,0
26420,0
25746,0
1324,1
4312,1
7496,0
25101,0
26272,0
8693,0
31769,0
26449,0
9583,0
13812,0
28313,0
26979,0
21937,0
27829,0
22571,0
17931,0
25808,1
19074,0
32370,1
27586,1
30109,0
6315,0
17582,0
13969,0
21688,0
1542,0
11496,0
11519,0
7058,1
2539,0
17344,0
23640,0
15374,0
6733,0
4846,0
6803,1
24409,1
4330,1
8926,0
5336,0
23729,0
9351,0
4729,0
27887,0
22940,0
11177,1
21700,0
21556,0
24259,0
18547,0
1062,0
27209,0
1167,0
27815,0
20029,0
7653,0
21984,0
11133,0
31689,0
23591,0
4491,1
23665,0
27733,0
21374,1
8337,0
5488,1
28170,0
21340,0
19175,0
17108,0
26412,0
2502,0
4360,0
4171,0
24481,1
32174,0
31186,0
16785,1
13928,0
14517,0
7188,0
698,0
20885,0
17756,1
31806,0
14196,0
8789,0
14402,0
12148,1
13589,0
22314,0
21362,0
2914,0
14557,0
10521,0
5646,0
20159,0
3440,0
12047,0
28727,0
7359,1
23205,1
26279,0
2143,0
5106,0
5074,0
17962,0
20472,0
17513,1
16054,1
19179,0
14532,0
2967,0
18897,0
5990,0
11661,0
25266,0
27401,0
23563,1
27941,0
728,0
7589,0
7545,0
412,0
11341,0
26108,0
5747,1
24067,1
17216,0
3267,1
20367,0
8810,0
24705,0
417,0
11264,0
9820,1
15311,1
16287,1
23147,0
25366,0
28780,0
27489,0
27367,0
2082,0
25344,0
27139,0
12165,1
3373,0
5728,1
20500,0
10639,0
20773,0
24122,1
17457,0
3913,0
13484,0
5538,1
8004,0
5389,0
22128,1
28091,0
2738,1
5053,1
4000,0
26160,0
2427,0
11942,0
6835,0
26524,1
18078,0
851,0
28139,1
22702,0
25486,0
16353,0
29189,0
30999,1
5880,0
24926,0
19232,0
27680,1
4611,0
16370,0
9543,0
9210,1
27409,0
9826,1
2489,0
11926,0
23304,1
7392,0
27844,0
2849,0
31865,0
14074,0
23064,0
5883,0
26663,0
4452,0
26350,1
23820,0
30005,0
26227,0
29243,1
22883,0
2479,0
23016,1
10460,0
11154,0
29920,0
32097,0
27652,0
13250,0
30466,0
18532,0
13301,1
11313,0
21583,0
9438,0
28640,0
27949,0
19137,0
7255,0
13289,1
3506,0
1679,0
20642,1
19540,0
8132,0
26887,1
23403,1
15131,0
16970,1
9665,0
29396,0
20463,0
13505,1
3343,0
13189,1
16250,0
23803,0
12779,1
20065,0
16949,0
5239,0
7807,1
13412,0
27442,1
16902,0
29326,0
1081,0
18055,0
9207,0
1931,0
23959,0
1150,0
19231,0
5951,0
8310,0
25331,0
32220,0
14267,0
5179,1
28269,0
14103,0
17221,0
8313,0
21145,0
26274,0
32113,0
32464,1
17025,0
4465,1
28960,0
6801,0
7989,1
7081,0
6968,0
15208,0
4142,0
23426,0
25582,0
876,0
21262,0
21710,1
21617,0
16394,0
15985,1
3051,0
22087,1
19517,0
14604,0
15334,1
27253,0
2491,0
15344,0
29770,0
20247,0
29530,0
4777,0
9910,0
31046,0
23908,0
31311,1
22856,0
22692,0
17539,1
27854,0
16964,1
20162,1
28330,0
20539,0
853,0
26575,0
10969,0
22316,0
13126,0
13408,0
25757,0
23013,0
22400,0
25562,0
10896,1
4495,1
8175,0
6657,0
12043,0
2368,0
28710,0
4780,1
12327,0
24391,0
19343,0
22021,0
23370,1
8718,0
10650,0
29613,0
18232,0
5988,0
16927,0
19199,0
5803,0
21992,1
7208,1
7345,0
12537,0
7562,0
8098,0
27768,0
784,1
12253,0
1409,0
10732,0
16544,0
24205,0
3009,0
18077,0
11096,0
4014,0
7457,0
12917,0
3863,0
19126,0
1895,1
5444,0
569,0
23108,0
22250,0
1816,0
26658,0
24718,0
19787,0
19720,0
32529,0
6104,0
2975,0
17371,0
10495,0
190,0
25730,0
21482,1
699,0
32173,1
16996,0
12472,0
301,0
31238,0
3420,0
18720,0
1060,0
30461,0
14439,0
10760,0
3444,0
17460,0
10719,1
18597,1
25834,0
23738,0
8210,0
7681,1
11315,0
29908,0
4642,0
24082,0
12950,0
9009,0
7998,1
27660,0
29144,1
5602,1
9153,0
7024,0
31025,0
21286,0
15642,1
16615,0
30767,0
19747,0
5897,0
10680,0
8756,0
3436,0
14570,1
14378,0
18084,0
6895,0
17436,1
19839,0
12761,0
8052,0
9148,0
4555,1
27328,0
11299,0
4735,0
20889,1
1218,0
13451,1
30108,0
22413,0
26119,0
3987,0
21304,0
25892,0
20886,0
23343,1
5701,0
24751,0
28662,0
13997,1
17347,0
28385,0
27827,0
2869,0
11973,0
20826,0
21367,0
14212,0
2961,0
14177,0
2200,0
16488,0
5594,0
2557,0
27776,0
15592,1
24844,0
28517,0
20592,1
9640,0
5541,0
18039,1
12878,1
29320,0
12187,0
26288,0
27784,0
22596,1
6297,0
4499,0
1154,0
18647,0
15157,0
9877,1
19563,1
7402,0
10251,0
7160,0
28685,0
32343,0
19501,1
20941,0
28317,0
14594,1
5425,1
31638,0
2049,0
13173,0
11839,1
16377,0
9211,1
25214,0
31087,0
32234,1
14080,0
16652,0
30327,0
27962,0
20454,0
21930,0
14491,1
14262,0
6618,0
8122,0
8157,1
1802,0
4736,1
11114,0
2385,1
23093,0
5761,0
18350,1
19369,1
8682,1
18234,1
1734,0
2911,0
11414,0
8340,1
30227,1
1986,1
25961,0
6548,1
14248,0
23497,0
2811,0
17050,0
26387,0
15714,0
18904,0
11592,0
20675,0
9342,1
27865,1
25199,0
22686,0
15093,0
11778,0
1930,0
23524,0
197,1
7779,0
19324,0
8006,0
2327,0
4389,1
25357,0
12692,0
20611,0
11450,1
202,1
19903,0
4932,1
30988,0
21931,0
26326,0
5793,1
27370,0
18098,0
21567,0
21644,0
13954,1
28067,0
22927,0
7394,0
5857,1
24563,0
854,1
13882,0
14560,1
4737,0
28692,0
26753,0
17089,0
27745,0
27592,1
20089,1
1636,0
23679,0
23953,0
11653,0
19974,0
17682,0
29256,0
6587,0
13813,1
18244,0
21627,0
20156,0
3304,0
17886,0
30324,0
28337,1
28038,0
7996,0
1998,1
663,0
29376,0
13550,0
31990,1
3748,0
20806,1
29341,1
5532,1
21971,0
25300,0
7528,0
9477,0
22260,0
29665,0
27268,0
6778,0
28624,0
1306,0
30093,1
30101,0
23791,0
26830,0
11497,0
21988,0
15713,0
10233,0
26121,1
18054,1
21845,0
10176,0
16163,0
32484,0
3627,0
13936,0
29744,1
29488,0
2693,0
11255,0
16318,0
9792,0
31298,0
10924,0
10820,0
22312,0
19550,1
27907,0
9917,0
16204,1
29876,0
23067,0
1059,1
21029,1
19635,1
1678,0
23291,0
6376,0
7576,0
14825,0
18148,0
22417,0
12387,0
21511,0
8757,0
23807,0
19183,0
17254,1
15940,1
24257,1
17875,0
23434,0
24120,1
22375,1
21529,1
206,1
20881,0
23337,0
25461,0
12689,1
6912,0
502,0
23784,1
17419,0
20233,0
27283,0
13778,0
8112,0
14953,0
5057,0
9765,0
24553,0
10968,0
30588,0
19124,0
30839,1
25395,0
14044,0
11841,1
2454,0
29195,0
23614,0
19497,1
15271,1
13071,0
30556,1
8394,1
22677,0
19492,0
6186,1
31759,0
26871,1
3561,1
5894,0
12670,0
31030,0
29110,0
13991,1
391,0
6738,0
22014,0
5260,0
15428,0
26087,0
2695,1
2027,0
29845,0
21858,0
2568,0
8008,0
16222,0
16454,0
28478,0
18453,0
5278,0
7210,0
25083,0
8573,1
6333,0
21252,1
30958,0
12189,0
21280,1
9271,0
17269,0
8531,0
24315,1
23262,1
24291,0
22838,0
24268,0
1016,1
25866,0
28392,0
7631,0
29147,1
11537,1
29508,0
31011,1
995,1
26574,0
4297,1
161,0
5677,0
6875,0
31143,0
12994,0
9695,0
7991,1
20236,0
13422,1
10808,1
11657,1
1021,1
19466,1
23954,0
3943,0
1585,1
26548,0
3152,1
14546,1
8228,0
12210,1
17166,0
27149,1
15793,0
26070,0
23498,1
21882,0
22634,1
25955,0
23440,0
2612,0
23912,0
11019,0
10236,0
8435,0
10256,0
10558,0
8794,0
10630,0
21788,0
14507,0
27481,0
30761,0
8840,0
3890,0
3556,0
11397,0
17919,0
31573,1
1267,0
24133,0
1899,0
21051,0
3005,0
19127,0
31699,0
189,1
26399,0
25566,0
2747,0
32242,0
18438,0
24248,0
18951,0
25673,1
8668,1
32327,0
27497,0
29440,1
6398,0
28712,0
19778,0
20948,0
17575,0
6422,0
5052,0
5313,0
2433,1
23348,0
32180,0
30208,0
26984,0
769,0
32075,0
1685,1
8324,0
16029,0
27512,0
11366,0
28037,0
14428,0
21974,0
4426,0
29931,0
16856,1
6267,0
22130,0
11287,0
11968,0
21586,0
29823,0
5392,0
860,0
15801,0
23669,0
